Landscape,Site,Acres,Species,Lbs,Oz,G,Lbs.Sp,Lbs.Acre.Sp,Total.Lbs,Total.Lbs.Acre,RelAbund.Lbs
KSands,L2,141.1696714,Rhexia.virginica,1.4314,0,,1.4314,0.010139572,967.3128,6.852129005,0.00147977
KSands,L2,141.1696714,Rhynchospora.capitellata,1.494,0,,1.494,0.01058301,967.3128,6.852129005,0.001544485
KSands,L2,141.1696714,Rumex,0.1821,0,,0.1821,0.001289937,967.3128,6.852129005,0.000188253
KSands,L2,141.1696714,Schoenoplectus.acutus,7.175,0,,7.175,0.050825364,967.3128,6.852129005,0.007417456
KSands,L2,141.1696714,Scirpus.atrovirens,2.3743,0,,2.3743,0.016818768,967.3128,6.852129005,0.002454532
KSands,L2,141.1696714,Scirpus.cyperinus,28.5,0,,28.5,0.201884723,967.3128,6.852129005,0.029463065
KSands,L2,141.1696714,Bolboschoenus.fluviatilis,0.26643,0,,0.26643,0.001887303,967.3128,6.852129005,0.000275433
KSands,L2,141.1696714,Scirpus.pendulus,0.1481,0,,0.1481,0.001049092,967.3128,6.852129005,0.000153105
KSands,L2,141.1696714,Schoenoplectus.pungens,9.81759,0,,9.81759,0.069544612,967.3128,6.852129005,0.010149344
KSands,L2,141.1696714,Schoenoplectus.tabernaemontani,0.1488,0,,0.1488,0.001054051,967.3128,6.852129005,0.000153828
KSands,L2,141.1696714,Sium.suave,0.3229,0,,0.3229,0.002287318,967.3128,6.852129005,0.000333811
KSands,L2,141.1696714,Solidago.patula,0.1706,0,,0.1706,0.001208475,967.3128,6.852129005,0.000176365
KSands,L2,141.1696714,Solidago.riddellii,0.09574,0,,0.09574,0.000678191,967.3128,6.852129005,9.89752E-05
KSands,L2,141.1696714,Euthamia.caroliniana,4.725,0,,4.725,0.033470362,967.3128,6.852129005,0.004884666
KSands,L2,141.1696714,Spartina.pectinata,0.3834,0,,0.3834,0.002715881,967.3128,6.852129005,0.000396356
KSands,L2,141.1696714,Sparganium.eurycarpum,1.75,0,,1.75,0.01239643,967.3128,6.852129005,0.001809136
KSands,L2,141.1696714,Spiraea.tomentosa,0.2684,0,,0.2684,0.001901258,967.3128,6.852129005,0.00027747
KSands,L2,141.1696714,Stachys.tenuifolia,0.3014,0,,0.3014,0.002135019,967.3128,6.852129005,0.000311585
KSands,L2,141.1696714,Stachys.tenuifolia,0.1186,0,,0.1186,0.000840124,967.3128,6.852129005,0.000122608
KSands,L2,141.1696714,Verbena.hastata,49.488,0,,49.488,0.350556883,967.3128,6.852129005,0.051160287
KSands,L6,76.25315036,Anemone.cylindrica,3.094964664,0,,3.094964664,0.040588024,143.5584452,1.882655924,0.021558917
KSands,L6,76.25315036,Antennaria.neglecta,0.026501767,0,,0.026501767,0.00034755,143.5584452,1.882655924,0.000184606
KSands,L6,76.25315036,Antennaria.plantaginifolia,2.4,0,,2.4,0.031474109,143.5584452,1.882655924,0.01671793
KSands,L6,76.25315036,Arabidopsis.lyrata,0.038869258,0,,0.038869258,0.00050974,143.5584452,1.882655924,0.000270756
KSands,L6,76.25315036,Aristida.purpurascens,12,0,,12,0.157370547,143.5584452,1.882655924,0.083589649
KSands,L6,76.25315036,Asclepias.tuberosa,6.361660777,0,,6.361660777,0.08342817,143.5584452,1.882655924,0.044314082
KSands,L6,76.25315036,Ionactis.linariifolius,2,0,,2,0.026228425,143.5584452,1.882655924,0.013931608
KSands,L6,76.25315036,Brickellia.eupatorioides,0.030256184,0,,0.030256184,0.000396786,143.5584452,1.882655924,0.000210759
KSands,L6,76.25315036,Carex.bicknellii,8.052340989,0,,8.052340989,0.105600109,143.5584452,1.882655924,0.05609103
KSands,L6,76.25315036,Carex.meadii,0.000441696,0,,0.000441696,5.7925E-06,143.5584452,1.882655924,3.07677E-06
KSands,L6,76.25315036,Chamaecrista.fasciculata,2.072217315,0,,2.072217315,0.027175498,143.5584452,1.882655924,0.01443466
KSands,L6,76.25315036,Comandra.umbellata,0.177340989,0,,0.177340989,0.002325687,143.5584452,1.882655924,0.001235323
KSands,L6,76.25315036,Coreopsis.lanceolata,10.3,0,,10.3,0.135076386,143.5584452,1.882655924,0.071747782
KSands,L6,76.25315036,Cycloloma.atriplicifolium,1.5,0,,1.5,0.019671318,143.5584452,1.882655924,0.010448706
KSands,L6,76.25315036,Cyperus.schweinitzii,2.25,0,,2.25,0.029506978,143.5584452,1.882655924,0.015673059
KSands,L6,76.25315036,Dichanthelium.villosissimum.villosissimum,0.076855124,0,,0.076855124,0.001007894,143.5584452,1.882655924,0.000535358
KSands,L6,76.25315036,Digitaria.cognata,23,0,,23,0.301626882,143.5584452,1.882655924,0.160213493
KSands,L6,76.25315036,Eragrostis.spectabilis,5.5,0,,5.5,0.072128167,143.5584452,1.882655924,0.038311922
KSands,L6,76.25315036,Euphorbia.corollata,0.490282686,0,,0.490282686,0.006429671,143.5584452,1.882655924,0.003415213
KSands,L6,76.25315036,Helianthus.occidentalis,5,0,,5,0.065571061,143.5584452,1.882655924,0.03482902
KSands,L6,76.25315036,Koeleria.macrantha,15.28016785,0,,15.28016785,0.200387365,143.5584452,1.882655924,0.106438655
KSands,L6,76.25315036,Lechea.stricta,0.002650177,0,,0.002650177,3.4755E-05,143.5584452,1.882655924,1.84606E-05
KSands,L6,76.25315036,Lespedeza.capitata,10,0,,10,0.131142123,143.5584452,1.882655924,0.069658041
KSands,L6,76.25315036,Liatris.cylindracea,1.25,0,,1.25,0.016392765,143.5584452,1.882655924,0.008707255
KSands,L6,76.25315036,Lupinus.perennis,3.269213781,0,,3.269213781,0.042873163,143.5584452,1.882655924,0.022772703
KSands,L6,76.25315036,Monarda.punctata,1.115503534,0,,1.115503534,0.01462895,143.5584452,1.882655924,0.007770379
KSands,L6,76.25315036,Dichanthelium.oligosanthes.scribnerianum,2.90565371,0,,2.90565371,0.03810536,143.5584452,1.882655924,0.020240214
KSands,L6,76.25315036,Dichanthelium.oligosanthes.scribnerianum,0.050353357,0,,0.050353357,0.000660345,143.5584452,1.882655924,0.000350752
KSands,L6,76.25315036,Paspalum.setaceum,0.572659011,0,,0.572659011,0.007509972,143.5584452,1.882655924,0.00398903
KSands,L6,76.25315036,Pedicularis.canadensis,0.253312721,0,,0.253312721,0.003321997,143.5584452,1.882655924,0.001764527
KSands,L6,76.25315036,Penstemon.hirsutus,0.312720848,0,,0.312720848,0.004101088,143.5584452,1.882655924,0.002178352
KSands,L6,76.25315036,Phlox.bifida,0.304770318,0,,0.304770318,0.003996823,143.5584452,1.882655924,0.00212297
KSands,L6,76.25315036,Polygala.polygama,0,0,,0,0,143.5584452,1.882655924,0
KSands,L6,76.25315036,Rosa.carolina,2.373780919,0,,2.373780919,0.031130267,143.5584452,1.882655924,0.016535293
KSands,L6,76.25315036,Schizachyrium.scoparium,12.4,0,,12.4,0.162616232,143.5584452,1.882655924,0.08637597
KSands,L6,76.25315036,Scutellaria.parvula.leonardii,0.005962898,0,,0.005962898,7.81987E-05,143.5584452,1.882655924,4.15364E-05
KSands,L6,76.25315036,Solidago.nemoralis,5,0,,5,0.065571061,143.5584452,1.882655924,0.03482902
KSands,L6,76.25315036,Sporobolus.clandestinus,1.141342756,0,,1.141342756,0.014967811,143.5584452,1.882655924,0.00795037
KSands,L6,76.25315036,Sporobolus.cryptandrus,2.383250883,0,,2.383250883,0.031254458,143.5584452,1.882655924,0.016601259
KSands,L6,76.25315036,Sporobolus.neglectus,0.565371025,0,,0.565371025,0.007414396,143.5584452,1.882655924,0.003938264
KSands,LN,240.176476,Agrimonia.gryposepala,0.038427562,0,,0.038427562,0.000159997,820.3177827,3.415479302,4.68447E-05
KSands,LN,240.176476,Agrimonia.parviflora,3.301015901,0,,3.301015901,0.013744127,820.3177827,3.415479302,0.00402407
KSands,LN,240.176476,Agrostis.hyemalis,2.150397527,0,,2.150397527,0.008953406,820.3177827,3.415479302,0.00262142
KSands,LN,240.176476,Allium.canadense,7.527738516,0,,7.527738516,0.03134253,820.3177827,3.415479302,0.009176613
KSands,LN,240.176476,Allium.cernuum,0.812720848,0,,0.812720848,0.003383849,820.3177827,3.415479302,0.000990739
KSands,LN,240.176476,Andropogon.gerardii,50,0,,50,0.208180255,820.3177827,3.415479302,0.060951988
KSands,LN,240.176476,Anemone.cylindrica,0.010600707,0,,0.010600707,4.41372E-05,820.3177827,3.415479302,1.29227E-05
KSands,LN,240.176476,Anemone.virginiana,0.477915194,0,,0.477915194,0.00198985,820.3177827,3.415479302,0.000582598
KSands,LN,240.176476,Apocynum.cannabinum,2.672349823,0,,2.672349823,0.011126609,820.3177827,3.415479302,0.003257701
KSands,LN,240.176476,Apocynum.cannabinum,0.282464664,0,,0.282464664,0.001176071,820.3177827,3.415479302,0.000344336
KSands,LN,240.176476,Aquilegia.canadensis,0.107111307,0,,0.107111307,0.000445969,820.3177827,3.415479302,0.000130573
KSands,LN,240.176476,Aristida.longespica.geniculata,26.5,0,,26.5,0.110335535,820.3177827,3.415479302,0.032304554
KSands,LN,240.176476,Asclepias.hirtella,0.177340989,0,,0.177340989,0.000738378,820.3177827,3.415479302,0.000216186
KSands,LN,240.176476,Asclepias.sullivantii,0,0,,0,0,820.3177827,3.415479302,0
KSands,LN,240.176476,Symphyotrichum.dumosum,0.196996466,0,,0.196996466,0.000820215,820.3177827,3.415479302,0.000240147
KSands,LN,240.176476,Doellingeria.umbellata,3.541121908,0,,3.541121908,0.014743833,820.3177827,3.415479302,0.004316768
KSands,LN,240.176476,Astragalus.canadensis,0.012146643,0,,0.012146643,5.05738E-05,820.3177827,3.415479302,1.48072E-05
KSands,LN,240.176476,Baptisia.lactea,0.212676678,0,,0.212676678,0.000885502,820.3177827,3.415479302,0.000259261
KSands,LN,240.176476,Arnoglossum.plantagineum,0.007287986,0,,0.007287986,3.03443E-05,820.3177827,3.415479302,8.88434E-06
KSands,LN,240.176476,Calamagrostis.stricta,1.504196113,0,,1.504196113,0.006262879,820.3177827,3.415479302,0.001833675
KSands,LN,240.176476,Carex.annectens,15.7,0,,15.7,0.0653686,820.3177827,3.415479302,0.019138924
KSands,LN,240.176476,Carex.blanda,0.233215548,0,,0.233215548,0.000971017,820.3177827,3.415479302,0.000284299
KSands,LN,240.176476,Carex.conoidea,0.001325088,0,,0.001325088,5.51714E-06,820.3177827,3.415479302,1.61533E-06
KSands,LN,240.176476,Carex.cumulata,0.258833922,0,,0.258833922,0.001077682,820.3177827,3.415479302,0.000315529
KSands,LN,240.176476,Carex.festucacea,6.5,0,,6.5,0.027063433,820.3177827,3.415479302,0.007923758
KSands,LN,240.176476,Carex.granularis,0.028710247,0,,0.028710247,0.000119538,820.3177827,3.415479302,3.49989E-05
KSands,LN,240.176476,Carex.grisea,0.289531802,0,,0.289531802,0.001205496,820.3177827,3.415479302,0.000352951
KSands,LN,240.176476,Carex.longii,4.6,0,,4.6,0.019152583,820.3177827,3.415479302,0.005607583
KSands,LN,240.176476,Carex.molesta,0.010159011,0,,0.010159011,4.22981E-05,820.3177827,3.415479302,1.23842E-05
KSands,LN,240.176476,Carex.normalis,0.412985866,0,,0.412985866,0.00171951,820.3177827,3.415479302,0.000503446
KSands,LN,240.176476,Carex.scoparia,0.407243816,0,,0.407243816,0.001695602,820.3177827,3.415479302,0.000496446
KSands,LN,240.176476,Carex.swanii,13.36727032,0,,13.36727032,0.055656035,820.3177827,3.415479302,0.016295234
KSands,LN,240.176476,Castilleja.coccinea,0.050353357,0,,0.050353357,0.000209651,820.3177827,3.415479302,6.13827E-05
KSands,LN,240.176476,Coreopsis.palmata,0.268109541,0,,0.268109541,0.001116302,820.3177827,3.415479302,0.000326836
KSands,LN,240.176476,Coreopsis.tripteris,31.86417845,0,,31.86417845,0.132669856,820.3177827,3.415479302,0.038843701
KSands,LN,240.176476,Dalea.purpurea,0,0,,0,0,820.3177827,3.415479302,0
KSands,LN,240.176476,Desmodium.canadense,2.602473498,0,,2.602473498,0.010835672,820.3177827,3.415479302,0.003172519
KSands,LN,240.176476,Desmodium.canadense,0.121024735,0,,0.121024735,0.000503899,820.3177827,3.415479302,0.000147534
KSands,LN,240.176476,Elymus.canadensis,250,0,,250,1.040901275,820.3177827,3.415479302,0.304759942
KSands,LN,240.176476,Elymus.virginicus,0.020759717,0,,0.020759717,8.64353E-05,820.3177827,3.415479302,2.53069E-05
KSands,LN,240.176476,Eragrostis.spectabilis,0.029372792,0,,0.029372792,0.000122297,820.3177827,3.415479302,3.58066E-05
KSands,LN,240.176476,Eryngium.yuccifolium,39.75278269,0,,39.75278269,0.165514889,820.3177827,3.415479302,0.048460223
KSands,LN,240.176476,Eutrochium.maculatum,0.460909894,0,,0.460909894,0.001919047,820.3177827,3.415479302,0.000561867
KSands,LN,240.176476,Euphorbia.corollata,0.083701413,0,,0.083701413,0.0003485,820.3177827,3.415479302,0.000102035
KSands,LN,240.176476,Fimbristylis.autumnalis,0.000220848,0,,0.000220848,9.19524E-07,820.3177827,3.415479302,2.69222E-07
KSands,LN,240.176476,Oenothera.gaura,0.035998233,0,,0.035998233,0.000149882,820.3177827,3.415479302,4.38833E-05
KSands,LN,240.176476,Gentiana.andrewsii,0.066916961,0,,0.066916961,0.000278616,820.3177827,3.415479302,8.15744E-05
KSands,LN,240.176476,Geranium.maculatum,0.030918728,0,,0.030918728,0.000128733,820.3177827,3.415479302,3.76912E-05
KSands,LN,240.176476,Helianthus.grosseserratus,0.071113074,0,,0.071113074,0.000296087,820.3177827,3.415479302,8.66897E-05
KSands,LN,240.176476,Helianthus.mollis,0.062941696,0,,0.062941696,0.000262064,820.3177827,3.415479302,7.67284E-05
KSands,LN,240.176476,Helianthus.tuberosus,0,0,,0,0,820.3177827,3.415479302,0
KSands,LN,240.176476,Heuchera.richardsonii,2.217075972,0,,2.217075972,0.009231029,820.3177827,3.415479302,0.002702704
KSands,LN,240.176476,Houstonia.caerulea,0.001766784,0,,0.001766784,7.35619E-06,820.3177827,3.415479302,2.15378E-06
KSands,LN,240.176476,Hypericum.gentianoides,0.098056537,0,,0.098056537,0.000408269,820.3177827,3.415479302,0.000119535
KSands,LN,240.176476,Hypericum.kalmianum,0.004196113,0,,0.004196113,1.7471E-05,820.3177827,3.415479302,5.11523E-06
KSands,LN,240.176476,Juncus.dudleyi,0.016121908,0,,0.016121908,6.71253E-05,820.3177827,3.415479302,1.96532E-05
KSands,LN,240.176476,Juncus.greenei,0.096510601,0,,0.096510601,0.000401832,820.3177827,3.415479302,0.00011765
KSands,LN,240.176476,Juncus.marginatus,0.002871025,0,,0.002871025,1.19538E-05,820.3177827,3.415479302,3.49989E-06
KSands,LN,240.176476,Lechea.pulchella,0.022084806,0,,0.022084806,9.19524E-05,820.3177827,3.415479302,2.69223E-05
KSands,LN,240.176476,Lespedeza.capitata,0.063825088,0,,0.063825088,0.000265742,820.3177827,3.415479302,7.78053E-05
KSands,LN,240.176476,Liatris.spicata,11.32199647,0,,11.32199647,0.047140322,820.3177827,3.415479302,0.013801964
KSands,LN,240.176476,Lilium.michiganense,0,0,,0,0,820.3177827,3.415479302,0
KSands,LN,240.176476,Maianthemum.canadense,0.007067138,0,,0.007067138,2.94248E-05,820.3177827,3.415479302,8.61512E-06
KSands,LN,240.176476,Monarda.fistulosa,3.611749117,0,,3.611749117,0.015037897,820.3177827,3.415479302,0.004402866
KSands,LN,240.176476,Panicum.virgatum,14.8,0,,14.8,0.061621355,820.3177827,3.415479302,0.018041789
KSands,LN,240.176476,Pedicularis.canadensis,0.236749117,0,,0.236749117,0.00098573,820.3177827,3.415479302,0.000288607
KSands,LN,240.176476,Penstemon.digitalis,11.07098057,0,,11.07098057,0.046095191,820.3177827,3.415479302,0.013495966
KSands,LN,240.176476,Perideridia.americana,0.016342756,0,,0.016342756,6.80448E-05,820.3177827,3.415479302,1.99225E-05
KSands,LN,240.176476,Phlox.pilosa,0.140017668,0,,0.140017668,0.000582978,820.3177827,3.415479302,0.000170687
KSands,LN,240.176476,Physostegia.virginiana,0.00110424,0,,0.00110424,4.59762E-06,820.3177827,3.415479302,1.34611E-06
KSands,LN,240.176476,Drymocallis.arguta,1.025176678,0,,1.025176678,0.004268431,820.3177827,3.415479302,0.001249731
KSands,LN,240.176476,Potentilla.norvegica,0.887809187,0,,0.887809187,0.003696487,820.3177827,3.415479302,0.001082275
KSands,LN,240.176476,Pycnanthemum.virginianum,0.395097173,0,,0.395097173,0.001645029,820.3177827,3.415479302,0.000481639
KSands,LN,240.176476,Rhexia.virginica,0.000883392,0,,0.000883392,3.6781E-06,820.3177827,3.415479302,1.07689E-06
KSands,LN,240.176476,Rosa.carolina,0.300574205,0,,0.300574205,0.001251472,820.3177827,3.415479302,0.000366412
KSands,LN,240.176476,Rudbeckia.hirta,0.387367491,0,,0.387367491,0.001612845,820.3177827,3.415479302,0.000472216
KSands,LN,240.176476,Rudbeckia.subtomentosa,12.64911661,0,,12.64911661,0.052665926,820.3177827,3.415479302,0.015419776
KSands,LN,240.176476,Ruellia.humilis,0.014575972,0,,0.014575972,6.06886E-05,820.3177827,3.415479302,1.77687E-05
KSands,LN,240.176476,Schizachyrium.scoparium,100.5,0,,100.5,0.418442312,820.3177827,3.415479302,0.122513497
KSands,LN,240.176476,Scleria.triglomerata,0.002208481,0,,0.002208481,9.19524E-06,820.3177827,3.415479302,2.69223E-06
KSands,LN,240.176476,Scrophularia.lanceolata,0.74889576,0,,0.74889576,0.003118106,820.3177827,3.415479302,0.000912934
KSands,LN,240.176476,Packera.paupercula,3.480786219,0,,3.480786219,0.014492619,820.3177827,3.415479302,0.004243217
KSands,LN,240.176476,Silene.stellata,0.006183746,0,,0.006183746,2.57467E-05,820.3177827,3.415479302,7.53823E-06
KSands,LN,240.176476,Silphium.integrifolium,2.209363958,0,,2.209363958,0.009198919,820.3177827,3.415479302,0.002693303
KSands,LN,240.176476,Silphium.laciniatum,8.9,0,,8.9,0.037056085,820.3177827,3.415479302,0.010849454
KSands,LN,240.176476,Silphium.terebinthinaceum,0.156581272,0,,0.156581272,0.000651943,820.3177827,3.415479302,0.000190879
KSands,LN,240.176476,Sisyrinchium.albidum,0.012809187,0,,0.012809187,5.33324E-05,820.3177827,3.415479302,1.56149E-05
KSands,LN,240.176476,Sisyrinchium.atlanticum,11.1,0,,11.1,0.046216017,820.3177827,3.415479302,0.013531341
KSands,LN,240.176476,Maianthemum.stellatum,0.403047703,0,,0.403047703,0.001678131,820.3177827,3.415479302,0.000491331
KSands,LN,240.176476,Smilax.lasioneura,0.239178445,0,,0.239178445,0.000995845,820.3177827,3.415479302,0.000291568
KSands,LN,240.176476,Euthamia.gymnospermoides,7.582332156,0,,7.582332156,0.031569837,820.3177827,3.415479302,0.009243164
KSands,LN,240.176476,Solidago.rugosa,1.987853357,0,,1.987853357,0.008276636,820.3177827,3.415479302,0.002423272
KSands,LN,240.176476,Sorghastrum.nutans,40,0,,40,0.166544204,820.3177827,3.415479302,0.048761591
KSands,LN,240.176476,Sphenopholis.intermedia,0.619699647,0,,0.619699647,0.002580185,820.3177827,3.415479302,0.000755439
KSands,LN,240.176476,Spiraea.alba,0.01369258,0,,0.01369258,5.70105E-05,820.3177827,3.415479302,1.66918E-05
KSands,LN,240.176476,Spiraea.tomentosa,0.017667845,0,,0.017667845,7.35619E-05,820.3177827,3.415479302,2.15378E-05
KSands,LN,240.176476,Sporobolus.heterolepis,82.00242933,0,,82.00242933,0.341425733,820.3177827,3.415479302,0.099964222
KSands,LN,240.176476,Teucrium.canadense,0.003754417,0,,0.003754417,1.56319E-05,820.3177827,3.415479302,4.57678E-06
KSands,LN,240.176476,Thalictrum.dasycarpum,1.170053004,0,,1.170053004,0.004871639,820.3177827,3.415479302,0.001426341
KSands,LN,240.176476,Tradescantia.ohiensis,0.924469965,0,,0.924469965,0.003849128,820.3177827,3.415479302,0.001126966
KSands,LN,240.176476,Trillium.flexipes,0.004196113,0,,0.004196113,1.7471E-05,820.3177827,3.415479302,5.11523E-06
KSands,LN,240.176476,Triplasis.purpurea,0.073100707,0,,0.073100707,0.000304362,820.3177827,3.415479302,8.91127E-05
KSands,LN,240.176476,Verbena.hastata,0.869257951,0,,0.869257951,0.003619247,820.3177827,3.415479302,0.00105966
KSands,LN,240.176476,Verbena.stricta,0.005300353,0,,0.005300353,2.20686E-05,820.3177827,3.415479302,6.46134E-06
KSands,LN,240.176476,Vernonia.gigantea,19.24147527,0,,19.24147527,0.080113905,820.3177827,3.415479302,0.023456124
KSands,LN,240.176476,Veronicastrum.virginicum,1.231227915,0,,1.231227915,0.005126347,820.3177827,3.415479302,0.001500916
KSands,LN,240.176476,Viola.lanceolata,0,0,,0,0,820.3177827,3.415479302,0
KSands,LN,240.176476,Viola.sororia,0.000220848,0,,0.000220848,9.19524E-07,820.3177827,3.415479302,2.69222E-07
KSands,LN,240.176476,Viola.striata,0,0,,0,0,820.3177827,3.415479302,0
KSands,LN,240.176476,Zizia.aurea,10.55931979,0,,10.55931979,0.043964838,820.3177827,3.415479302,0.012872231
KSands,O1,40.85717407,Agalinis.purpurea,0.014133043,0,,0.014133043,0.000345913,84.7232279,2.073643854,0.000166814
KSands,O1,40.85717407,Agrimonia.parviflora,0.250512541,0,,0.250512541,0.006131421,84.7232279,2.073643854,0.002956834
KSands,O1,40.85717407,Agrostis.hyemalis,0.218102508,0,,0.218102508,0.005338169,84.7232279,2.073643854,0.002574294
KSands,O1,40.85717407,Allium.canadense,0.011428571,0,,0.011428571,0.00027972,84.7232279,2.073643854,0.000134893
KSands,O1,40.85717407,Allium.cernuum,0.035768811,0,,0.035768811,0.00087546,84.7232279,2.073643854,0.000422184
KSands,O1,40.85717407,Amorpha.canescens,0.872410033,0,,0.872410033,0.021352677,84.7232279,2.073643854,0.010297177
KSands,O1,40.85717407,Anemone.canadensis,0.001613959,0,,0.001613959,3.95025E-05,84.7232279,2.073643854,1.90498E-05
KSands,O1,40.85717407,Aristida.longespica.geniculata,0.872410033,0,,0.872410033,0.021352677,84.7232279,2.073643854,0.010297177
KSands,O1,40.85717407,Asclepias.hirtella,0.336575791,0,,0.336575791,0.008237863,84.7232279,2.073643854,0.003972651
KSands,O1,40.85717407,Asclepias.purpurascens,0.078386041,0,,0.078386041,0.001918538,84.7232279,2.073643854,0.000925201
KSands,O1,40.85717407,Asclepias.sullivantii,0.18608506,0,,0.18608506,0.004554526,84.7232279,2.073643854,0.002196388
KSands,O1,40.85717407,Symphyotrichum.dumosum,0.068964013,0,,0.068964013,0.001687929,84.7232279,2.073643854,0.000813992
KSands,O1,40.85717407,Symphyotrichum.ericoides,0.567066521,0,,0.567066521,0.01387924,84.7232279,2.073643854,0.006693165
KSands,O1,40.85717407,Symphyotrichum.novae-angliae,5.34351145,0,,5.34351145,0.130785145,84.7232279,2.073643854,0.063070206
KSands,O1,40.85717407,Doellingeria.umbellata,1.308615049,0,,1.308615049,0.032029015,84.7232279,2.073643854,0.015445765
KSands,O1,40.85717407,Baptisia.lactea,0.318386041,0,,0.318386041,0.007792659,84.7232279,2.073643854,0.003757955
